Date,Year,Month,Day,CO2_ppm,Hourly_Averages,Scale_Code
1965-01-15,1965,1,15,319.71,  9,12.0
1965-01-16,1965,1,16,319.0, 19,12.0
1965-01-17,1965,1,17,319.1, 23,12.0
1965-01-18,1965,1,18,318.96, 15,12.0
1965-01-19,1965,1,19,318.54, 16,12.0
1965-01-20,1965,1,20,318.66,  4,12.0
1965-01-21,1965,1,21,319.445,  0,12.0
1965-01-22,1965,1,22,320.23,  1,12.0
1965-01-23,1965,1,23,320.34, 16,12.0
1965-01-24,1965,1,24,319.53, 12,12.0
1965-01-25,1965,1,25,319.91, 18,12.0
1965-01-26,1965,1,26,319.92,  9,12.0
1965-01-27,1965,1,27,320.04,  4,12.0
1965-01-28,1965,1,28,319.89,  8,12.0
1965-01-29,1965,1,29,319.79,  8,12.0
1965-01-30,1965,1,30,320.43,  6,12.0
1965-01-31,1965,1,31,320.3,  9,12.0
1965-02-01,1965,2,1,320.18,  3,12.0
1965-02-02,1965,2,2,320.42, 11,12.0
1965-02-03,1965,2,3,320.225,  0,12.0
1965-02-04,1965,2,4,320.03,  9,12.0
1965-02-05,1965,2,5,320.34, 24,12.0
1965-02-06,1965,2,6,320.2, 20,12.0
1965-02-07,1965,2,7,320.0, 13,12.0
1965-02-08,1965,2,8,320.06, 24,12.0
1965-02-09,1965,2,9,320.1, 22,12.0
1965-02-10,1965,2,10,320.13, 10,12.0
1965-02-11,1965,2,11,320.21, 13,12.0
1965-02-12,1965,2,12,320.37, 22,12.0
1965-02-13,1965,2,13,320.72,  9,12.0
1965-02-14,1965,2,14,319.75,  7,12.0
1965-02-15,1965,2,15,319.74, 18,12.0
1965-02-16,1965,2,16,320.11,  6,12.0
1965-02-17,1965,2,17,320.33, 12,12.0
1965-02-18,1965,2,18,320.95, 21,12.0
1965-02-19,1965,2,19,320.83, 17,12.0
1965-02-20,1965,2,20,320.8, 10,12.0
1965-02-21,1965,2,21,320.5, 15,12.0
1965-02-22,1965,2,22,320.97, 10,12.0
1965-02-23,1965,2,23,320.26,  9,12.0
1965-02-24,1965,2,24,320.73,  8,12.0
1965-02-25,1965,2,25,320.95, 12,12.0
1965-02-26,1965,2,26,321.53, 13,12.0
1965-02-27,1965,2,27,321.19, 11,12.0
1965-02-28,1965,2,28,320.895,  0,12.0
1965-03-01,1965,3,1,320.6,  7,12.0
1965-03-02,1965,3,2,320.805,  0,12.0
1965-03-03,1965,3,3,321.01,  9,12.0
1965-03-04,1965,3,4,320.65,  4,12.0
1965-03-05,1965,3,5,320.61,  5,12.0
1965-03-06,1965,3,6,321.5,  3,12.0
1965-03-07,1965,3,7,321.54,  4,12.0
1965-03-08,1965,3,8,321.11, 11,12.0
1965-03-09,1965,3,9,320.97,  6,12.0
1965-03-10,1965,3,10,320.95,  7,12.0
1965-03-11,1965,3,11,320.76,  7,12.0
1965-03-12,1965,3,12,320.71,  7,12.0
1965-03-13,1965,3,13,320.89, 21,12.0
1965-03-14,1965,3,14,320.84,  8,12.0
1965-03-15,1965,3,15,320.93, 18,12.0
1965-03-16,1965,3,16,320.82, 14,12.0
1965-03-17,1965,3,17,320.79, 16,12.0
1965-03-18,1965,3,18,320.61, 10,12.0
1965-03-19,1965,3,19,319.68, 10,12.0
1965-03-20,1965,3,20,319.7,  7,12.0
1965-03-21,1965,3,21,320.075,  0,12.0
1965-03-22,1965,3,22,320.45,  9,12.0
1965-03-23,1965,3,23,320.89, 11,12.0
1965-03-24,1965,3,24,321.34,  7,12.0
1965-03-25,1965,3,25,321.69,  9,12.0
1965-03-26,1965,3,26,321.9, 15,12.0
1965-03-27,1965,3,27,321.53, 18,12.0
1965-03-28,1965,3,28,321.17, 22,12.0
1965-03-29,1965,3,29,321.09, 24,12.0
1965-03-30,1965,3,30,321.26, 17,12.0
1965-03-31,1965,3,31,321.64, 10,12.0
1965-04-01,1965,4,1,321.77, 23,12.0
1965-04-02,1965,4,2,322.07,  9,12.0
1965-04-03,1965,4,3,321.77, 12,12.0
1965-04-04,1965,4,4,322.11,  8,12.0
1965-04-05,1965,4,5,322.75, 12,12.0
1965-04-06,1965,4,6,322.55,  2,12.0
1965-04-07,1965,4,7,322.37, 19,12.0
1965-04-08,1965,4,8,321.95, 10,12.0
1965-04-09,1965,4,9,321.9175,  0,12.0
1965-04-10,1965,4,10,321.885,  0,12.0
1965-04-11,1965,4,11,321.85249999999996,  0,12.0
1965-04-12,1965,4,12,321.82,  9,12.0
1965-04-13,1965,4,13,322.12,  5,12.0
1965-04-14,1965,4,14,323.23,  9,12.0
1965-04-15,1965,4,15,322.72, 19,12.0
1965-04-16,1965,4,16,322.3, 12,12.0
1965-04-17,1965,4,17,322.38, 17,12.0
1965-04-18,1965,4,18,321.92, 13,12.0
1965-04-19,1965,4,19,321.51,  6,12.0
1965-04-20,1965,4,20,321.21,  5,12.0
1965-04-21,1965,4,21,321.4,  0,12.0
1965-04-22,1965,4,22,321.59000000000003,  0,12.0
1965-04-23,1965,4,23,321.78000000000003,  0,12.0
1965-04-24,1965,4,24,321.97,  7,12.0
1965-04-25,1965,4,25,321.765,  0,12.0
1965-04-26,1965,4,26,321.56,  4,12.0
1965-04-27,1965,4,27,321.89, 12,12.0
1965-04-28,1965,4,28,322.23, 12,12.0
1965-04-29,1965,4,29,322.42, 16,12.0
1965-04-30,1965,4,30,322.31, 19,12.0
1965-05-01,1965,5,1,322.56, 12,12.0
1965-05-02,1965,5,2,322.49,  1,12.0
1965-05-03,1965,5,3,322.34,  7,12.0
1965-05-04,1965,5,4,322.315,  0,12.0
1965-05-05,1965,5,5,322.28999999999996,  0,12.0
1965-05-06,1965,5,6,322.265,  0,12.0
1965-05-07,1965,5,7,322.24,  0,12.0
1965-05-08,1965,5,8,322.215,  0,12.0
1965-05-09,1965,5,9,322.19,  7,12.0
1965-05-10,1965,5,10,322.22333333333336,  0,12.0
1965-05-11,1965,5,11,322.25666666666666,  0,12.0
1965-05-12,1965,5,12,322.29,  7,12.0
1965-05-13,1965,5,13,322.28, 11,12.0
1965-05-14,1965,5,14,321.67, 17,12.0
1965-05-15,1965,5,15,321.43, 19,12.0
1965-05-16,1965,5,16,321.44,  7,12.0
1965-05-17,1965,5,17,321.56,  0,12.0
1965-05-18,1965,5,18,321.68,  8,12.0
1965-05-19,1965,5,19,322.09,  8,12.0
1965-05-20,1965,5,20,322.57,  7,12.0
1965-05-21,1965,5,21,322.4,  0,12.0
1965-05-22,1965,5,22,322.23,  7,12.0
1965-05-23,1965,5,23,321.79,  3,12.0
1965-05-24,1965,5,24,321.68,  7,12.0
1965-05-25,1965,5,25,321.78,  0,12.0
1965-05-26,1965,5,26,321.88,  7,12.0
1965-05-27,1965,5,27,322.33,  3,12.0
1965-05-28,1965,5,28,321.84, 11,12.0
1965-05-29,1965,5,29,322.25, 10,12.0
1965-05-30,1965,5,30,322.3,  0,12.0
1965-05-31,1965,5,31,322.34999999999997,  0,12.0
1965-06-01,1965,6,1,322.4,  9,12.0
1965-06-02,1965,6,2,321.63,  5,12.0
1965-06-03,1965,6,3,321.68, 13,12.0
1965-06-04,1965,6,4,321.39,  2,12.0
1965-06-05,1965,6,5,321.63,  1,12.0
1965-06-06,1965,6,6,321.93, 14,12.0
1965-06-07,1965,6,7,321.91, 14,12.0
1965-06-08,1965,6,8,321.65,  9,12.0
1965-06-09,1965,6,9,321.44, 13,12.0
1965-06-10,1965,6,10,321.64, 24,12.0
1965-06-11,1965,6,11,322.04, 12,12.0
1965-06-12,1965,6,12,322.09,  7,12.0
1965-06-13,1965,6,13,322.0, 20,12.0
1965-06-14,1965,6,14,321.86,  8,12.0
1965-06-15,1965,6,15,321.92,  5,12.0
1965-06-16,1965,6,16,321.6, 14,12.0
1965-06-17,1965,6,17,321.84,  8,12.0
1965-06-18,1965,6,18,321.79,  5,12.0
1965-06-19,1965,6,19,322.01, 10,12.0
1965-06-20,1965,6,20,321.47, 13,12.0
1965-06-21,1965,6,21,322.29,  8,12.0
1965-06-22,1965,6,22,322.05, 10,12.0
1965-06-23,1965,6,23,322.15, 14,12.0
1965-06-24,1965,6,24,322.03, 12,12.0
1965-06-25,1965,6,25,321.79,  8,12.0
1965-06-26,1965,6,26,320.97,  8,12.0
1965-06-27,1965,6,27,322.08, 11,12.0
1965-06-28,1965,6,28,321.94, 14,12.0
1965-06-29,1965,6,29,322.015,  0,12.0
1965-06-30,1965,6,30,322.09,  7,12.0
1965-07-01,1965,7,1,322.26, 18,12.0
1965-07-02,1965,7,2,322.2, 17,12.0
1965-07-03,1965,7,3,322.06, 20,12.0
1965-07-04,1965,7,4,321.84,  3,12.0
1965-07-05,1965,7,5,321.8025,  0,12.0
1965-07-06,1965,7,6,321.765,  0,12.0
1965-07-07,1965,7,7,321.72749999999996,  0,12.0
1965-07-08,1965,7,8,321.69, 10,12.0
1965-07-09,1965,7,9,321.45, 10,12.0
1965-07-10,1965,7,10,322.46,  7,12.0
1965-07-11,1965,7,11,321.57,  7,12.0
1965-07-12,1965,7,12,321.83,  7,12.0
1965-07-13,1965,7,13,322.05, 20,12.0
1965-07-14,1965,7,14,321.94, 22,12.0
1965-07-15,1965,7,15,321.59, 11,12.0
1965-07-16,1965,7,16,321.49, 11,12.0
1965-07-17,1965,7,17,321.74,  8,12.0
1965-07-18,1965,7,18,321.29,  8,12.0
1965-07-19,1965,7,19,321.2625,  0,12.0
1965-07-20,1965,7,20,321.235,  0,12.0
1965-07-21,1965,7,21,321.2075,  0,12.0
1965-07-22,1965,7,22,321.18,  7,12.0
1965-07-23,1965,7,23,320.66, 11,12.0
1965-07-24,1965,7,24,321.06, 13,12.0
1965-07-25,1965,7,25,320.27, 12,12.0
1965-07-26,1965,7,26,320.05, 15,12.0
1965-07-27,1965,7,27,319.25, 10,12.0
1965-07-28,1965,7,28,319.41,  6,12.0
1965-07-29,1965,7,29,319.5675,  0,12.0
1965-07-30,1965,7,30,319.725,  0,12.0
1965-07-31,1965,7,31,319.88250000000005,  0,12.0
1965-08-01,1965,8,1,320.04,  6,12.0
1965-08-02,1965,8,2,319.66, 18,12.0
1965-08-03,1965,8,3,319.41, 15,12.0
1965-08-04,1965,8,4,319.38, 12,12.0
1965-08-05,1965,8,5,319.49,  8,12.0
1965-08-06,1965,8,6,319.655,  0,12.0
1965-08-07,1965,8,7,319.82, 15,12.0
1965-08-08,1965,8,8,319.44, 20,12.0
1965-08-09,1965,8,9,319.63, 12,12.0
1965-08-10,1965,8,10,319.39,  6,12.0
1965-08-11,1965,8,11,319.53, 14,12.0
1965-08-12,1965,8,12,319.58,  5,12.0
1965-08-13,1965,8,13,317.19,  4,12.0
1965-08-14,1965,8,14,317.08,  4,12.0
1965-08-15,1965,8,15,317.51,  0,12.0
1965-08-16,1965,8,16,317.94,  5,12.0
1965-08-17,1965,8,17,317.93, 12,12.0
1965-08-18,1965,8,18,317.86, 13,12.0
1965-08-19,1965,8,19,319.11,  4,12.0
1965-08-20,1965,8,20,319.05, 12,12.0
1965-08-21,1965,8,21,319.28, 13,12.0
1965-08-22,1965,8,22,319.38,  7,12.0
1965-08-23,1965,8,23,319.50333333333333,  0,12.0
1965-08-24,1965,8,24,319.62666666666667,  0,12.0
1965-08-25,1965,8,25,319.75,  7,12.0
1965-08-26,1965,8,26,318.55,  0,12.0
1965-08-27,1965,8,27,317.35,  7,12.0
1965-08-28,1965,8,28,318.145,  0,12.0
1965-08-29,1965,8,29,318.94,  2,12.0
1965-08-30,1965,8,30,318.76,  8,12.0
1965-08-31,1965,8,31,318.32,  5,12.0
1965-09-01,1965,9,1,318.14,  4,12.0
1965-09-02,1965,9,2,318.174,  0,12.0
1965-09-03,1965,9,3,318.20799999999997,  0,12.0
1965-09-04,1965,9,4,318.242,  0,12.0
1965-09-05,1965,9,5,318.276,  0,12.0
1965-09-06,1965,9,6,318.31,  5,12.0
1965-09-07,1965,9,7,318.30285714285714,  0,12.0
1965-09-08,1965,9,8,318.29571428571427,  0,12.0
1965-09-09,1965,9,9,318.2885714285714,  0,12.0
1965-09-10,1965,9,10,318.2814285714286,  0,12.0
1965-09-11,1965,9,11,318.2742857142857,  0,12.0
1965-09-12,1965,9,12,318.26714285714286,  0,12.0
1965-09-13,1965,9,13,318.26,  6,12.0
1965-09-14,1965,9,14,317.39, 10,12.0
1965-09-15,1965,9,15,316.88,  6,12.0
1965-09-16,1965,9,16,318.19,  6,12.0
1965-09-17,1965,9,17,318.3,  6,12.0
1965-09-18,1965,9,18,318.2975,  0,12.0
1965-09-19,1965,9,19,318.295,  0,12.0
1965-09-20,1965,9,20,318.2925,  0,12.0
1965-09-21,1965,9,21,318.29, 17,12.0
1965-09-22,1965,9,22,318.26, 16,12.0
1965-09-23,1965,9,23,317.375,  0,12.0
1965-09-24,1965,9,24,316.49,  6,12.0
1965-09-25,1965,9,25,316.08,  8,12.0
1965-09-26,1965,9,26,316.15,  7,12.0
1965-09-27,1965,9,27,315.61,  7,12.0
1965-09-28,1965,9,28,315.71000000000004,  0,12.0
1965-09-29,1965,9,29,315.81,  8,12.0
1965-09-30,1965,9,30,316.0125,  0,12.0
1965-10-01,1965,10,1,316.21500000000003,  0,12.0
1965-10-02,1965,10,2,316.4175,  0,12.0
1965-10-03,1965,10,3,316.62,  6,12.0
1965-10-04,1965,10,4,316.77,  7,12.0
1965-10-05,1965,10,5,316.77799999999996,  0,12.0
1965-10-06,1965,10,6,316.786,  0,12.0
1965-10-07,1965,10,7,316.794,  0,12.0
1965-10-08,1965,10,8,316.802,  0,12.0
1965-10-09,1965,10,9,316.81,  2,12.0
1965-10-10,1965,10,10,317.25, 16,12.0
1965-10-11,1965,10,11,317.24,  7,12.0
1965-10-12,1965,10,12,317.565,  0,12.0
1965-10-13,1965,10,13,317.89,  9,12.0
1965-10-14,1965,10,14,318.21, 14,12.0
1965-10-15,1965,10,15,317.54,  8,12.0
1965-10-16,1965,10,16,317.47, 19,12.0
1965-10-17,1965,10,17,317.83, 13,12.0
1965-10-18,1965,10,18,318.21, 11,12.0
1965-10-19,1965,10,19,318.12,  0,12.0
1965-10-20,1965,10,20,318.03, 16,12.0
1965-10-21,1965,10,21,317.9,  8,12.0
1965-10-22,1965,10,22,317.11,  9,12.0
1965-10-23,1965,10,23,317.46,  7,12.0
1965-10-24,1965,10,24,317.56,  0,12.0
1965-10-25,1965,10,25,317.66, 15,12.0
1965-10-26,1965,10,26,317.39,  7,12.0
1965-10-27,1965,10,27,317.4733333333333,  0,12.0
1965-10-28,1965,10,28,317.5566666666667,  0,12.0
1965-10-29,1965,10,29,317.64,  0,12.0
1965-10-30,1965,10,30,317.7233333333333,  0,12.0
1965-10-31,1965,10,31,317.8066666666667,  0,12.0
1965-11-01,1965,11,1,317.89,  1,12.0
1965-11-02,1965,11,2,317.9425,  0,12.0
1965-11-03,1965,11,3,317.995,  0,12.0
1965-11-04,1965,11,4,318.0475,  0,12.0
1965-11-05,1965,11,5,318.1,  7,12.0
1965-11-06,1965,11,6,318.3566666666667,  0,12.0
1965-11-07,1965,11,7,318.61333333333334,  0,12.0
1965-11-08,1965,11,8,318.87, 19,12.0
1965-11-09,1965,11,9,318.95,  7,12.0
1965-11-10,1965,11,10,319.13666666666666,  0,12.0
1965-11-11,1965,11,11,319.3233333333333,  0,12.0
1965-11-12,1965,11,12,319.51,  7,12.0
1965-11-13,1965,11,13,319.33,  0,12.0
1965-11-14,1965,11,14,319.15, 15,12.0
1965-11-15,1965,11,15,318.61,  6,12.0
1965-11-16,1965,11,16,318.9,  7,12.0
1965-11-17,1965,11,17,318.65, 12,12.0
1965-11-18,1965,11,18,319.09, 13,12.0
1965-11-19,1965,11,19,318.59,  9,12.0
1965-11-20,1965,11,20,318.8,  7,12.0
1965-11-21,1965,11,21,319.07,  4,12.0
1965-11-22,1965,11,22,319.09, 16,12.0
1965-11-23,1965,11,23,318.92,  7,12.0
1965-11-24,1965,11,24,319.39, 21,12.0
1965-11-25,1965,11,25,319.67, 21,12.0
1965-11-26,1965,11,26,319.43, 15,12.0
1965-11-27,1965,11,27,318.97, 20,12.0
1965-11-28,1965,11,28,318.93, 14,12.0
1965-11-29,1965,11,29,318.99, 14,12.0
1965-11-30,1965,11,30,318.97,  3,12.0
1965-12-01,1965,12,1,318.94,  6,12.0
1965-12-02,1965,12,2,319.13,  7,12.0
1965-12-03,1965,12,3,319.25,  4,12.0
1965-12-04,1965,12,4,319.13, 23,12.0
1965-12-05,1965,12,5,318.93, 24,12.0
1965-12-06,1965,12,6,319.05, 11,12.0
1965-12-07,1965,12,7,319.41,  6,12.0
1965-12-08,1965,12,8,319.34222222222223,  0,12.0
1965-12-09,1965,12,9,319.27444444444444,  0,12.0
1965-12-10,1965,12,10,319.2066666666667,  0,12.0
1965-12-11,1965,12,11,319.1388888888889,  0,12.0
1965-12-12,1965,12,12,319.0711111111111,  0,12.0
1965-12-13,1965,12,13,319.00333333333333,  0,12.0
1965-12-14,1965,12,14,318.9355555555556,  0,12.0
1965-12-15,1965,12,15,318.8677777777778,  0,12.0
1965-12-16,1965,12,16,318.8,  6,12.0
1965-12-17,1965,12,17,319.11,  1,12.0
1965-12-18,1965,12,18,319.66, 20,12.0
1965-12-19,1965,12,19,319.67, 18,12.0
1965-12-20,1965,12,20,319.65, 24,12.0
1965-12-21,1965,12,21,319.49,  7,12.0
1965-12-22,1965,12,22,319.35, 24,12.0
1965-12-23,1965,12,23,319.64, 19,12.0
1965-12-24,1965,12,24,320.05,  7,12.0
1965-12-25,1965,12,25,320.02, 15,12.0
1965-12-26,1965,12,26,319.79,  6,12.0
1965-12-27,1965,12,27,319.77, 23,12.0
1965-12-28,1965,12,28,319.81, 23,12.0
1965-12-29,1965,12,29,319.8, 19,12.0
1965-12-30,1965,12,30,319.69, 17,12.0
1965-12-31,1965,12,31,319.82,  7,12.0
1966-01-01,1966,1,1,320.01,  8,12.0
1966-01-02,1966,1,2,320.02,  7,12.0
1966-01-03,1966,1,3,319.46,  7,12.0
1966-01-04,1966,1,4,319.9866666666667,  0,12.0
1966-01-05,1966,1,5,320.5133333333333,  0,12.0
1966-01-06,1966,1,6,321.04,  5,12.0
1966-01-07,1966,1,7,321.05,  6,12.0
1966-01-08,1966,1,8,320.04,  4,12.0
1966-01-09,1966,1,9,320.38, 12,12.0
1966-01-10,1966,1,10,320.63, 11,12.0
1966-01-11,1966,1,11,320.56, 24,12.0
1966-01-12,1966,1,12,320.9, 15,12.0
1966-01-13,1966,1,13,320.51,  9,12.0
1966-01-14,1966,1,14,320.79,  2,12.0
1966-01-15,1966,1,15,320.72,  9,12.0
1966-01-16,1966,1,16,320.54,  8,12.0
1966-01-17,1966,1,17,320.57,  9,12.0
1966-01-18,1966,1,18,320.37,  9,12.0
1966-01-19,1966,1,19,320.62,  3,12.0
1966-01-20,1966,1,20,321.04, 10,12.0
1966-01-21,1966,1,21,321.38, 14,12.0
1966-01-22,1966,1,22,321.2, 20,12.0
1966-01-23,1966,1,23,321.04,  8,12.0
1966-01-24,1966,1,24,320.94,  2,12.0
1966-01-25,1966,1,25,320.77, 14,12.0
1966-01-26,1966,1,26,321.1,  6,12.0
1966-01-27,1966,1,27,321.135,  0,12.0
1966-01-28,1966,1,28,321.17, 11,12.0
1966-01-29,1966,1,29,321.03,  4,12.0
1966-01-30,1966,1,30,321.37,  0,12.0
1966-01-31,1966,1,31,321.71, 14,12.0
1966-02-01,1966,2,1,321.68, 21,12.0
1966-02-02,1966,2,2,320.83, 10,12.0
1966-02-03,1966,2,3,321.08, 20,12.0
1966-02-04,1966,2,4,321.75, 23,12.0
1966-02-05,1966,2,5,321.51, 23,12.0
1966-02-06,1966,2,6,321.52, 24,12.0
1966-02-07,1966,2,7,321.14, 24,12.0
1966-02-08,1966,2,8,321.07, 18,12.0
1966-02-09,1966,2,9,321.49, 13,12.0
1966-02-10,1966,2,10,321.42, 13,12.0
1966-02-11,1966,2,11,321.29,  5,12.0
1966-02-12,1966,2,12,321.43,  0,12.0
1966-02-13,1966,2,13,321.57,  0,12.0
1966-02-14,1966,2,14,321.71,  7,12.0
1966-02-15,1966,2,15,321.61, 10,12.0
1966-02-16,1966,2,16,321.48, 16,12.0
1966-02-17,1966,2,17,321.53, 15,12.0
1966-02-18,1966,2,18,321.54,  3,12.0
1966-02-19,1966,2,19,322.01,  6,12.0
1966-02-20,1966,2,20,321.99, 20,12.0
1966-02-21,1966,2,21,322.14, 21,12.0
1966-02-22,1966,2,22,321.54, 17,12.0
1966-02-23,1966,2,23,321.59, 16,12.0
1966-02-24,1966,2,24,321.76, 24,12.0
1966-02-25,1966,2,25,321.39, 24,12.0
1966-02-26,1966,2,26,321.71, 18,12.0
1966-02-27,1966,2,27,321.97, 16,12.0
1966-02-28,1966,2,28,322.19, 21,12.0
1966-03-01,1966,3,1,321.6, 24,12.0
1966-03-02,1966,3,2,321.51, 19,12.0
1966-03-03,1966,3,3,322.09, 11,12.0
1966-03-04,1966,3,4,322.07,  0,12.0
1966-03-05,1966,3,5,322.04999999999995,  0,12.0
1966-03-06,1966,3,6,322.03,  2,12.0
1966-03-07,1966,3,7,322.27, 16,12.0
1966-03-08,1966,3,8,322.43, 20,12.0
1966-03-09,1966,3,9,322.25, 24,12.0
1966-03-10,1966,3,10,322.11, 17,12.0
1966-03-11,1966,3,11,322.08, 19,12.0
1966-03-12,1966,3,12,322.46,  9,12.0
1966-03-13,1966,3,13,322.35,  5,12.0
1966-03-14,1966,3,14,322.26750000000004,  0,12.0
1966-03-15,1966,3,15,322.185,  0,12.0
1966-03-16,1966,3,16,322.10249999999996,  0,12.0
1966-03-17,1966,3,17,322.02,  1,12.0
1966-03-18,1966,3,18,322.25,  6,12.0
1966-03-19,1966,3,19,322.615,  0,12.0
1966-03-20,1966,3,20,322.98,  4,12.0
1966-03-21,1966,3,21,323.08,  8,12.0
1966-03-22,1966,3,22,323.01,  5,12.0
1966-03-23,1966,3,23,323.14,  8,12.0
1966-03-24,1966,3,24,323.135,  0,12.0
1966-03-25,1966,3,25,323.13,  2,12.0
1966-03-26,1966,3,26,323.11,  8,12.0
1966-03-27,1966,3,27,322.38,  7,12.0
1966-03-28,1966,3,28,322.615,  0,12.0
1966-03-29,1966,3,29,322.85,  0,12.0
1966-03-30,1966,3,30,323.085,  0,12.0
1966-03-31,1966,3,31,323.32, 16,12.0
1966-04-01,1966,4,1,323.61, 24,12.0
1966-04-02,1966,4,2,323.35, 23,12.0
1966-04-03,1966,4,3,323.34, 10,12.0
1966-04-04,1966,4,4,324.07, 12,12.0
1966-04-05,1966,4,5,324.15, 12,12.0
1966-04-06,1966,4,6,324.015,  0,12.0
1966-04-07,1966,4,7,323.88,  8,12.0
1966-04-08,1966,4,8,323.96,  7,12.0
1966-04-09,1966,4,9,323.895,  0,12.0
1966-04-10,1966,4,10,323.83,  0,12.0
1966-04-11,1966,4,11,323.765,  0,12.0
1966-04-12,1966,4,12,323.7,  2,12.0
1966-04-13,1966,4,13,323.75,  6,12.0
1966-04-14,1966,4,14,323.41,  9,12.0
1966-04-15,1966,4,15,323.19,  1,12.0
1966-04-16,1966,4,16,324.01, 19,12.0
1966-04-17,1966,4,17,323.37, 11,12.0
1966-04-18,1966,4,18,323.9, 17,12.0
1966-04-19,1966,4,19,324.31, 19,12.0
1966-04-20,1966,4,20,324.32, 15,12.0
1966-04-21,1966,4,21,323.93, 15,12.0
1966-04-22,1966,4,22,323.54, 13,12.0
1966-04-23,1966,4,23,323.62,  1,12.0
1966-04-24,1966,4,24,323.62,  0,12.0
1966-04-25,1966,4,25,323.62,  0,12.0
1966-04-26,1966,4,26,323.62,  0,12.0
1966-04-27,1966,4,27,323.62, 17,12.0
1966-04-28,1966,4,28,323.25,  8,12.0
1966-04-29,1966,4,29,323.32, 14,12.0
1966-04-30,1966,4,30,323.32,  8,12.0
1966-05-01,1966,5,1,323.66,  1,12.0
1966-05-02,1966,5,2,323.9,  8,12.0
1966-05-03,1966,5,3,323.81,  4,12.0
1966-05-04,1966,5,4,323.77, 17,12.0
1966-05-05,1966,5,5,323.87,  5,12.0
1966-05-06,1966,5,6,323.83500000000004,  0,12.0
1966-05-07,1966,5,7,323.8,  0,12.0
1966-05-08,1966,5,8,323.765,  0,12.0
1966-05-09,1966,5,9,323.73,  5,12.0
1966-05-10,1966,5,10,323.9, 12,12.0
1966-05-11,1966,5,11,323.97,  8,12.0
1966-05-12,1966,5,12,323.31,  3,12.0
1966-05-13,1966,5,13,323.43,  6,12.0
1966-05-14,1966,5,14,323.66333333333336,  0,12.0
1966-05-15,1966,5,15,323.89666666666665,  0,12.0
1966-05-16,1966,5,16,324.13,  7,12.0
1966-05-17,1966,5,17,324.16, 21,12.0
1966-05-18,1966,5,18,324.4, 20,12.0
1966-05-19,1966,5,19,324.4, 16,12.0
1966-05-20,1966,5,20,322.83,  7,12.0
1966-05-21,1966,5,21,323.58,  4,12.0
1966-05-22,1966,5,22,323.46, 18,12.0
1966-05-23,1966,5,23,323.35, 15,12.0
1966-05-24,1966,5,24,323.71, 13,12.0
1966-05-25,1966,5,25,324.09,  6,12.0
1966-05-26,1966,5,26,324.55,  4,12.0
1966-05-27,1966,5,27,324.71, 13,12.0
1966-05-28,1966,5,28,324.63, 11,12.0
1966-05-29,1966,5,29,324.29,  8,12.0
1966-05-30,1966,5,30,324.31, 15,12.0
1966-05-31,1966,5,31,324.2,  6,12.0
1966-06-01,1966,6,1,324.11,  4,12.0
1966-06-02,1966,6,2,324.18, 11,12.0
1966-06-03,1966,6,3,324.09, 15,12.0
1966-06-04,1966,6,4,324.24, 10,12.0
1966-06-05,1966,6,5,324.16,  2,12.0
1966-06-06,1966,6,6,324.15, 13,12.0
1966-06-07,1966,6,7,324.42,  9,12.0
1966-06-08,1966,6,8,324.27, 17,12.0
1966-06-09,1966,6,9,323.91, 10,12.0
1966-06-10,1966,6,10,323.97, 14,12.0
1966-06-11,1966,6,11,323.9, 17,12.0
1966-06-12,1966,6,12,324.33,  2,12.0
1966-06-13,1966,6,13,323.27,  4,12.0
1966-06-14,1966,6,14,323.79, 14,12.0
1966-06-15,1966,6,15,323.78, 15,12.0
1966-06-16,1966,6,16,324.03, 15,12.0
1966-06-17,1966,6,17,323.95, 15,12.0
1966-06-18,1966,6,18,324.2,  9,12.0
1966-06-19,1966,6,19,323.74,  6,12.0
1966-06-20,1966,6,20,323.79,  2,12.0
1966-06-21,1966,6,21,323.64,  2,12.0
1966-06-22,1966,6,22,323.67, 10,12.0
1966-06-23,1966,6,23,323.27,  4,12.0
1966-06-24,1966,6,24,323.33, 13,12.0
1966-06-25,1966,6,25,323.46, 11,12.0
1966-06-26,1966,6,26,323.46666666666664,  0,12.0
1966-06-27,1966,6,27,323.47333333333336,  0,12.0
1966-06-28,1966,6,28,323.48,  4,12.0
1966-06-29,1966,6,29,323.31,  4,12.0
1966-06-30,1966,6,30,323.238,  0,12.0
1966-07-01,1966,7,1,323.166,  0,12.0
1966-07-02,1966,7,2,323.094,  0,12.0
1966-07-03,1966,7,3,323.022,  0,12.0
1966-07-04,1966,7,4,322.95,  5,12.0
1966-07-05,1966,7,5,322.5, 13,12.0
1966-07-06,1966,7,6,322.71000000000004,  0,12.0
1966-07-07,1966,7,7,322.92,  9,12.0
1966-07-08,1966,7,8,323.19,  8,12.0
1966-07-09,1966,7,9,323.41, 11,12.0
1966-07-10,1966,7,10,323.07,  6,12.0
1966-07-11,1966,7,11,322.98, 15,12.0
1966-07-12,1966,7,12,322.9026086956522,  0,12.0
1966-07-13,1966,7,13,322.82521739130436,  0,12.0
1966-07-14,1966,7,14,322.74782608695654,  0,12.0
1966-07-15,1966,7,15,322.6704347826087,  0,12.0
1966-07-16,1966,7,16,322.5930434782609,  0,12.0
1966-07-17,1966,7,17,322.51565217391305,  0,12.0
